state,transaction_year,quater,transaction_places,transaction_count,transaction_amount
madhya-pradesh,2020,2,raisen district,1262637,2158327798
madhya-pradesh,2020,2,mandsaur district,988154,1894387003
madhya-pradesh,2020,2,barwani district,504022,917979409
madhya-pradesh,2020,2,katni district,697772,1227357562
madhya-pradesh,2020,2,dindori district,294665,642902838
madhya-pradesh,2020,2,shivpuri district,765616,1802939903
madhya-pradesh,2020,2,gwalior district,2624767,4775816368
madhya-pradesh,2020,2,anuppur district,528535,980195492
madhya-pradesh,2020,2,agar malwa district,457894,1029333871
madhya-pradesh,2020,2,ashoknagar district,411999,915854462
madhya-pradesh,2020,2,sagar district,1633278,2989078262
madhya-pradesh,2020,2,niwari district,163980,323550911
madhya-pradesh,2020,2,rewa district,1877915,3929625254
madhya-pradesh,2020,2,shajapur district,963692,2009109363
madhya-pradesh,2020,2,ujjain district,2060273,3502234253
madhya-pradesh,2020,2,bhind district,860061,1567302614
madhya-pradesh,2020,2,tikamgarh district,433833,870779989
madhya-pradesh,2020,2,seoni district,919072,1876111768
madhya-pradesh,2020,2,harda district,437409,923750328
madhya-pradesh,2020,2,burhanpur district,448472,721369190
madhya-pradesh,2020,2,damoh district,503111,957636734
madhya-pradesh,2020,2,bhopal district,14074026,27679446324
madhya-pradesh,2020,2,jhabua district,345216,610389566
madhya-pradesh,2020,2,dhar district,1792207,2906918483
madhya-pradesh,2020,2,guna district,900412,2035955767
madhya-pradesh,2020,2,east nimar district,941821,1549743255
madhya-pradesh,2020,2,chhindwara district,1950309,3543387312
madhya-pradesh,2020,2,umaria district,340098,646825289
madhya-pradesh,2020,2,mandla district,480536,850370429
madhya-pradesh,2020,2,indore district,13320426,28685653051
madhya-pradesh,2020,2,shahdol district,791555,1542516881
madhya-pradesh,2020,2,ratlam district,1214400,2377066090
madhya-pradesh,2020,2,panna district,411969,812220357
madhya-pradesh,2020,2,chhatarpur district,788845,1487940663
madhya-pradesh,2022,3,morena district,5260254,10077083629
madhya-pradesh,2022,3,alirajpur district,767087,1423110710
madhya-pradesh,2022,3,sehore district,8802203,12815375203
madhya-pradesh,2022,3,rajgarh district,7547865,11809230689
madhya-pradesh,2022,3,khargone district,7193518,12256623797
madhya-pradesh,2022,3,satna district,7465749,11772751753
madhya-pradesh,2022,3,narsinghpur district,3985624,6530704889
madhya-pradesh,2022,3,jabalpur district,17564654,26204520330
madhya-pradesh,2022,3,hoshangabad district,5773164,9029973850
madhya-pradesh,2022,3,vidisha district,5548689,8595832933
madhya-pradesh,2022,3,balaghat district,6805252,10662410087
madhya-pradesh,2022,3,singrauli district,6267855,9597574837
madhya-pradesh,2022,3,betul district,5583345,8284834383
madhya-pradesh,2022,3,sidhi district,3032968,5365370424
madhya-pradesh,2022,3,datia district,1934190,3578726247
madhya-pradesh,2022,3,dewas district,10823857,16145007712
madhya-pradesh,2022,3,sheopur district,1331410,2619892789
madhya-pradesh,2022,3,neemuch district,3695990,6541908207
madhya-pradesh,2022,3,raisen district,6941557,9432978561
madhya-pradesh,2022,3,mandsaur district,6193098,10509305951
madhya-pradesh,2022,3,barwani district,3479332,5994532031
madhya-pradesh,2022,3,katni district,3880008,6280080299
madhya-pradesh,2022,3,dindori district,1181160,2016100616
madhya-pradesh,2022,3,shivpuri district,5133457,8579987357
madhya-pradesh,2022,3,gwalior district,19510123,31696730031
madhya-pradesh,2022,3,anuppur district,2537098,3560176144
madhya-pradesh,2022,3,agar malwa district,2657396,4218852627
madhya-pradesh,2022,3,ashoknagar district,2594364,3845051824
madhya-pradesh,2022,3,sagar district,8201733,12730465685
madhya-pradesh,2022,3,niwari district,914896,1400549096
madhya-pradesh,2022,3,rewa district,8837903,14504856959
madhya-pradesh,2022,3,shajapur district,5487202,8462893132
madhya-pradesh,2022,3,ujjain district,14059587,21942517753
madhya-pradesh,2022,3,bhind district,3676981,6656264526
madhya-pradesh,2022,3,tikamgarh district,2630402,3652020627
madhya-pradesh,2022,3,seoni district,4334474,7190175893
madhya-pradesh,2022,3,harda district,2013493,3559158048
madhya-pradesh,2022,3,burhanpur district,2692224,4327279250
madhya-pradesh,2022,3,damoh district,2456188,4251644669
madhya-pradesh,2022,3,bhopal district,156507125,194323899841
madhya-pradesh,2022,3,jhabua district,2007872,3646257186
madhya-pradesh,2022,3,dhar district,12392412,18195974455
madhya-pradesh,2022,3,guna district,5710607,8417500012
madhya-pradesh,2022,3,east nimar district,4997320,7258261928
madhya-pradesh,2022,3,chhindwara district,169367916,236429180484
madhya-pradesh,2022,3,umaria district,1635430,2469243169
madhya-pradesh,2022,3,mandla district,2093752,3577880638
madhya-pradesh,2022,3,indore district,140075797,181342408308
madhya-pradesh,2022,3,shahdol district,4233669,6225386697
madhya-pradesh,2022,3,ratlam district,6776803,11673995695
madhya-pradesh,2022,3,panna district,1937883,3448041867
madhya-pradesh,2022,3,chhatarpur district,4726623,7777910395
madhya-pradesh,2022,4,morena district,6018009,12185325528
madhya-pradesh,2022,4,alirajpur district,961033,1714745171
madhya-pradesh,2022,4,sehore district,9468901,14782454158
madhya-pradesh,2022,4,rajgarh district,8258651,14165273209
madhya-pradesh,2022,4,khargone district,7835996,13676102777
madhya-pradesh,2022,4,satna district,8834193,14047178840
madhya-pradesh,2022,4,narsinghpur district,4307879,7466632025
madhya-pradesh,2022,4,jabalpur district,17383664,26637455898
madhya-pradesh,2022,4,hoshangabad district,6954459,11236164142
madhya-pradesh,2022,4,vidisha district,6070752,9896531672
madhya-pradesh,2022,4,balaghat district,8076760,12809279793
madhya-pradesh,2022,4,singrauli district,7130043,10537115299
madhya-pradesh,2022,4,betul district,7428219,11204326326
madhya-pradesh,2022,4,sidhi district,3677764,6223057250
madhya-pradesh,2022,4,datia district,2235254,4316605275
madhya-pradesh,2022,4,dewas district,11710945,18499556126
madhya-pradesh,2022,4,sheopur district,1791741,3433927096
madhya-pradesh,2022,4,neemuch district,4114307,7535010026
madhya-pradesh,2022,4,raisen district,7434383,10839929955
madhya-pradesh,2022,4,mandsaur district,6753322,12134867749
madhya-pradesh,2022,4,barwani district,3994550,6955270056
madhya-pradesh,2022,4,katni district,4530405,7335619450
madhya-pradesh,2022,4,dindori district,1464948,2439427130
madhya-pradesh,2022,4,shivpuri district,5548238,10203335078
madhya-pradesh,2022,4,gwalior district,21340912,35102831658
madhya-pradesh,2022,4,anuppur district,2827704,3904240202
madhya-pradesh,2022,4,agar malwa district,3109971,5368024680
madhya-pradesh,2022,4,ashoknagar district,2556356,4363776046
madhya-pradesh,2022,4,sagar district,8824474,14230277728
madhya-pradesh,2022,4,niwari district,1048567,1659223401
madhya-pradesh,2022,4,rewa district,9898698,16813110581
madhya-pradesh,2022,4,shajapur district,5422596,9184560947
madhya-pradesh,2022,4,ujjain district,16707523,27113247453
madhya-pradesh,2022,4,bhind district,4262493,8166910988
madhya-pradesh,2022,4,tikamgarh district,3096926,4487136972
madhya-pradesh,2022,4,seoni district,5464198,9288422911
madhya-pradesh,2022,4,harda district,2367397,4381920376
madhya-pradesh,2022,4,burhanpur district,3094726,4916226292
madhya-pradesh,2022,4,damoh district,4223870,6776421199
madhya-pradesh,2022,4,bhopal district,190199488,243653886996
madhya-pradesh,2022,4,jhabua district,2469392,4405099020
madhya-pradesh,2022,4,dhar district,13287245,20206456864
madhya-pradesh,2022,4,guna district,6163569,9802963544
madhya-pradesh,2022,4,east nimar district,5770316,8592415791
madhya-pradesh,2022,4,chhindwara district,245710341,350638062974
madhya-pradesh,2022,4,umaria district,1954168,2842781862
madhya-pradesh,2022,4,mandla district,2538024,4341952191
madhya-pradesh,2022,4,indore district,158576063,210881632372
madhya-pradesh,2022,4,shahdol district,10700938,14780956554
madhya-pradesh,2022,4,ratlam district,7498598,13746333050
madhya-pradesh,2022,4,panna district,2209465,3903628822
madhya-pradesh,2022,4,chhatarpur district,5519834,9172166022
madhya-pradesh,2022,1,morena district,4279893,9415969484
madhya-pradesh,2022,1,alirajpur district,623826,1361990355
madhya-pradesh,2022,1,sehore district,7782311,12240349684
madhya-pradesh,2022,1,rajgarh district,6852793,11950279299
madhya-pradesh,2022,1,khargone district,5882191,11164906516
madhya-pradesh,2022,1,satna district,5959975,11201065191
madhya-pradesh,2022,1,narsinghpur district,3450508,6660032550
madhya-pradesh,2022,1,jabalpur district,14198131,23727705882
madhya-pradesh,2022,1,hoshangabad district,4978689,8166487653
madhya-pradesh,2022,1,vidisha district,5048959,8192898968
madhya-pradesh,2022,1,balaghat district,5418739,10220279128
madhya-pradesh,2022,1,singrauli district,5324750,9581158761
madhya-pradesh,2022,1,betul district,5242599,8585764570
madhya-pradesh,2022,1,sidhi district,2630276,5497384684
madhya-pradesh,2022,1,datia district,1623377,3314862682
madhya-pradesh,2022,1,dewas district,8873232,14573666819
madhya-pradesh,2022,1,sheopur district,1111291,2392801590
madhya-pradesh,2022,1,neemuch district,3135245,6045853448
madhya-pradesh,2022,1,raisen district,5782830,8576398167
madhya-pradesh,2022,1,mandsaur district,5084917,9758545857
madhya-pradesh,2022,1,barwani district,2942467,5738889223
madhya-pradesh,2022,1,katni district,3425402,6115245027
madhya-pradesh,2022,1,dindori district,1108997,2178200710
madhya-pradesh,2022,1,shivpuri district,4407500,8135033650
madhya-pradesh,2022,1,gwalior district,15549106,27692015434
madhya-pradesh,2022,1,anuppur district,2263667,3701936758
madhya-pradesh,2022,1,agar malwa district,2241646,4457490708
madhya-pradesh,2022,1,ashoknagar district,2386761,3607089308
madhya-pradesh,2022,1,sagar district,7000254,11999611899
madhya-pradesh,2022,1,niwari district,698302,1312980782
madhya-pradesh,2022,1,rewa district,6925395,13988188476
madhya-pradesh,2022,1,shajapur district,4089624,7133632284
madhya-pradesh,2022,1,ujjain district,11174270,19317822240
madhya-pradesh,2022,1,bhind district,3191338,6627624982
madhya-pradesh,2022,1,tikamgarh district,2146517,3313722889
madhya-pradesh,2022,1,seoni district,4010669,7776610030
madhya-pradesh,2022,1,harda district,1854570,3394808512
madhya-pradesh,2022,1,burhanpur district,2342461,3860094714
madhya-pradesh,2022,1,damoh district,2115948,4151432646
madhya-pradesh,2022,1,bhopal district,159892411,221096758835
madhya-pradesh,2022,1,jhabua district,1628225,3430325105
madhya-pradesh,2022,1,dhar district,10117283,16593117838
madhya-pradesh,2022,1,guna district,5024607,8067958826
madhya-pradesh,2022,1,east nimar district,4170972,6851582451
madhya-pradesh,2022,1,chhindwara district,7709009,12667985167
madhya-pradesh,2022,1,umaria district,1518582,2646527299
madhya-pradesh,2022,1,mandla district,1993473,3886984726
madhya-pradesh,2022,1,indore district,82698834,117708333766
madhya-pradesh,2022,1,shahdol district,3800096,6515900645
madhya-pradesh,2022,1,ratlam district,5644515,10989756673
madhya-pradesh,2022,1,panna district,1607145,3276953685
madhya-pradesh,2022,1,chhatarpur district,3738480,6802122995
madhya-pradesh,2022,2,morena district,5052395,11218828460
madhya-pradesh,2022,2,alirajpur district,741722,1643004173
madhya-pradesh,2022,2,sehore district,8725327,14417789308
madhya-pradesh,2022,2,rajgarh district,7515718,14004886385
madhya-pradesh,2022,2,khargone district,6825601,12886714565
madhya-pradesh,2022,2,satna district,7167622,13254820017
madhya-pradesh,2022,2,narsinghpur district,3861381,7353910042
madhya-pradesh,2022,2,jabalpur district,16889784,27629576719
madhya-pradesh,2022,2,hoshangabad district,5702721,10053185759
madhya-pradesh,2022,2,vidisha district,5835020,10881573343
madhya-pradesh,2022,2,balaghat district,6274811,12164206967
madhya-pradesh,2022,2,singrauli district,6061648,10592707869
madhya-pradesh,2022,2,betul district,6083125,9738809872
madhya-pradesh,2022,2,sidhi district,3138313,6489160426
madhya-pradesh,2022,2,datia district,1907668,4062114579
madhya-pradesh,2022,2,dewas district,9969749,16816037627
madhya-pradesh,2022,2,sheopur district,1267204,2833575583
madhya-pradesh,2022,2,neemuch district,3622753,6973962580
madhya-pradesh,2022,2,raisen district,6595826,10605943196
madhya-pradesh,2022,2,mandsaur district,5907841,11272287759
madhya-pradesh,2022,2,barwani district,3403189,6470195552
madhya-pradesh,2022,2,katni district,3980447,7086294132
madhya-pradesh,2022,2,dindori district,1331068,2562152772
madhya-pradesh,2022,2,shivpuri district,4705328,9374775387
madhya-pradesh,2022,2,gwalior district,18027874,32093579424
madhya-pradesh,2022,2,anuppur district,2527025,4038924201
madhya-pradesh,2022,2,agar malwa district,2583387,5033650547
madhya-pradesh,2022,2,ashoknagar district,2397073,4430089668
madhya-pradesh,2022,2,sagar district,8012024,14474214502
madhya-pradesh,2022,2,niwari district,831753,1558193371
madhya-pradesh,2022,2,rewa district,8417985,16928268530
madhya-pradesh,2022,2,shajapur district,4545672,8239146293
madhya-pradesh,2022,2,ujjain district,12860422,22270090166
madhya-pradesh,2022,2,bhind district,3840035,8235562332
madhya-pradesh,2022,2,tikamgarh district,2479819,3986038423
madhya-pradesh,2022,2,seoni district,4641445,8990477923
madhya-pradesh,2022,2,harda district,2183160,4545798793
madhya-pradesh,2022,2,burhanpur district,2800782,4755072699
madhya-pradesh,2022,2,damoh district,2386399,4971009992
madhya-pradesh,2022,2,bhopal district,185588829,255910395858
madhya-pradesh,2022,2,jhabua district,1902514,4011628948
madhya-pradesh,2022,2,dhar district,11567048,18840900182
madhya-pradesh,2022,2,guna district,5462521,10054609603
madhya-pradesh,2022,2,east nimar district,4998662,8133437422
madhya-pradesh,2022,2,chhindwara district,8962440,14596356954
madhya-pradesh,2022,2,umaria district,1751405,2941128214
madhya-pradesh,2022,2,mandla district,2320430,4539173121
madhya-pradesh,2022,2,indore district,94002709,130634964642
madhya-pradesh,2022,2,shahdol district,4313966,7197969840
madhya-pradesh,2022,2,ratlam district,6580216,12568296325
madhya-pradesh,2022,2,panna district,1940092,4125136528
madhya-pradesh,2022,2,chhatarpur district,4407881,8534109728
madhya-pradesh,2019,3,morena district,420577,810520758
madhya-pradesh,2019,3,alirajpur district,43708,73365800
madhya-pradesh,2019,3,sehore district,1227719,1645829156
madhya-pradesh,2019,3,rajgarh district,630750,1064320990
madhya-pradesh,2019,3,khargone district,501626,879202941
madhya-pradesh,2019,3,satna district,725235,1059489130
madhya-pradesh,2019,3,narsinghpur district,453436,650967602
madhya-pradesh,2019,3,jabalpur district,2424190,3585214328
madhya-pradesh,2019,3,hoshangabad district,790986,1383313404
madhya-pradesh,2019,3,vidisha district,727266,854570416
madhya-pradesh,2019,3,balaghat district,567601,887611890
madhya-pradesh,2019,3,singrauli district,642493,1173251043
madhya-pradesh,2019,3,betul district,563154,847202003
madhya-pradesh,2019,3,sidhi district,273664,512669032
madhya-pradesh,2019,3,datia district,185547,310956418
madhya-pradesh,2019,3,dewas district,992605,1490521770
madhya-pradesh,2019,3,sheopur district,103886,192951569
madhya-pradesh,2019,3,neemuch district,327456,519709448
madhya-pradesh,2019,3,raisen district,773784,949746911
madhya-pradesh,2019,3,mandsaur district,494027,761949946
madhya-pradesh,2019,3,barwani district,171739,319751040
madhya-pradesh,2019,3,katni district,402094,593226091
madhya-pradesh,2019,3,dindori district,141683,264100608
madhya-pradesh,2019,3,shivpuri district,480685,623887050
madhya-pradesh,2019,3,gwalior district,1945426,2938882604
madhya-pradesh,2019,3,anuppur district,268378,433772254
madhya-pradesh,2019,3,agar malwa district,186478,369483216
madhya-pradesh,2019,3,ashoknagar district,165758,310769625
madhya-pradesh,2019,3,sagar district,935229,1347968051
madhya-pradesh,2019,3,niwari district,78935,130837866
madhya-pradesh,2019,3,rewa district,935300,1453796034
madhya-pradesh,2019,3,shajapur district,433966,673322001
madhya-pradesh,2019,3,ujjain district,1287391,1861274343
madhya-pradesh,2019,3,bhind district,380363,630475529
madhya-pradesh,2019,3,tikamgarh district,186786,324341358
madhya-pradesh,2019,3,seoni district,410048,692944134
madhya-pradesh,2019,3,harda district,168509,293038210
madhya-pradesh,2019,3,burhanpur district,161877,260769325
madhya-pradesh,2019,3,damoh district,237834,397137186
madhya-pradesh,2019,3,bhopal district,15339970,19449113922
madhya-pradesh,2019,3,jhabua district,102684,188820321
madhya-pradesh,2019,3,dhar district,895526,1358217450
madhya-pradesh,2019,3,guna district,504290,805281720
madhya-pradesh,2019,3,east nimar district,355840,531815119
madhya-pradesh,2019,3,chhindwara district,855072,1250371332
madhya-pradesh,2019,3,umaria district,165477,284003592
madhya-pradesh,2019,3,mandla district,206390,305989954
madhya-pradesh,2019,3,indore district,11739888,17332954157
